Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
COTIUSDT,490,21325469317.0,17293110.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",92,3,96.74,"[('Alcista', 1), ('Alcista', 131), ('Alcista', 280)]",0,0,0,3,21,0.04778,0.06883,0.04688,310.03,10.56,299.4667235494881,112,106,2025-09-22 17:59:59.999,0.0444,2025-09-21 17:59:59.999,0.05339,Bajista,249,Bajista,4,18.23529411764703,18.112745098039166,2.0,Sobre-venta
USDTZAR,490,218156725.0,141548.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",57,4,92.98,"[('Alcista', 48), ('Alcista', 50), ('Alcista', 132)]",0,1,0,0,12,17.3,18.43,17.54,12.49,39.79,27.30900798175597,100,97,2025-09-23 17:59:59.999,17.38,2025-09-23 17:59:59.999,17.58,Bajista,135,Alcista,1,68.74999999999959,52.403846153845855,6.0,Neutro
DATAUSDT,490,23991080288.8,15510586.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",82,7,91.46,"[('Alcista', 2), ('Alcista', 63), ('Alcista', 234)]",0,0,0,3,54,0.01414,0.02045,0.01394,435.29,15.85,419.44045911047357,98,101,2025-09-23 17:59:59.999,0.01339,2025-09-18 17:59:59.999,0.01622,Bajista,27,Bajista,6,16.12903225806448,13.674378190507213,4.0,Sobre-venta
SOLUSDT,490,1946183601.0879998,4024987.72,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",108,3,97.22,"[('Alcista', 1), ('Bajista', 76), ('Bajista', 165)]",1,0,0,0,11,155.83,249.6,214.09,38.18,55.5,17.32448970059321,112,103,2025-09-19 17:59:59.999,235.12,2025-09-21 17:59:59.999,241.82,Alcista,52,Bajista,3,19.05544147843943,14.611912782485097,2.0,Sobre-venta
CTSIUSDT,490,8504643637.0,16348967.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,3,97.03,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 280)]",0,0,0,0,40,0.0597,0.1213,0.0776,251.68,43.94,207.73195876288653,104,104,2025-09-22 17:59:59.999,0.0703,2025-09-20 17:59:59.999,0.09,Alcista,40,Bajista,3,37.05583756345179,32.65651438240272,11.0,Neutro
HIVEUSDT,490,6995414887.0,1636861.0,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",96,4,95.83,"[('Alcista', 1), ('Alcista', 40), ('Alcista', 234)]",0,0,0,3,24,0.1916,0.2821,0.1889,265.06,22.34,242.72101641079928,107,107,2025-09-17 17:59:59.999,0.1978,2025-09-21 17:59:59.999,0.201,Bajista,206,Bajista,6,23.16715542521998,15.64027370478984,6.0,Sobre-venta-D
CHRUSDT,490,8609040804.0,8031672.0,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",99,6,93.94,"[('Alcista', 2), ('Alcista', 234), ('Alcista', 241)]",0,0,0,0,40,0.0808,0.1215,0.0871,334.56,25.26,309.2996555683123,104,105,2025-09-22 17:59:59.999,0.083,2025-09-21 17:59:59.999,0.0984,Bajista,3,Bajista,6,17.596566523605116,13.304721030042892,4.0,Sobre-venta
ARDRUSDT,490,10967122094.0,1600393.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",86,2,97.67,"[('Alcista', 2), ('Bajista', 168)]",0,0,0,3,24,0.08003,0.1665,0.08061,132.82,71.47,61.35715171814911,103,104,2025-09-22 17:59:59.999,0.07774,2025-09-21 17:59:59.999,0.08758,Bajista,6,Bajista,6,16.932153392330378,12.369714847590942,4.0,Sobre-venta
MDTUSDT,490,33820996253.100002,13876863.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",77,4,94.81,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 258)]",0,0,0,0,62,0.01529,0.04884,0.02273,273.96,46.02,227.93664760228774,111,107,2025-09-22 17:59:59.999,0.02197,2025-09-19 17:59:59.999,0.02633,Bajista,4,Bajista,8,9.84455958549223,10.18998272884282,4.0,Sobre-venta
KNCUSDT,490,2030031030.8000002,1286421.9,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",105,5,95.24,"[('Alcista', 4), ('Alcista', 30), ('Bajista', 74)]",0,0,0,3,21,0.3589,0.6206,0.3427,180.13,24.8,155.3253574555004,112,100,2025-09-22 17:59:59.999,0.3207,2025-09-18 17:59:59.999,0.3888,Bajista,4,Bajista,6,26.035502958579897,24.29980276134124,1.0,Neutro
LRCUSDT,490,10267940484.0,5690482.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",102,5,95.1,"[('Alcista', 4), ('Bajista', 76), ('Alcista', 247)]",0,0,0,0,25,0.0769,0.119,0.0862,287.24,23.78,263.45707656612524,107,107,2025-09-22 17:59:59.999,0.081,2025-09-13 17:59:59.999,0.1017,Bajista,6,Bajista,6,25.120772946859894,16.586151368760056,4.0,Sobre-venta-D
USDTUAH,490,76274218.0,49610.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",45,1,97.78,"[('Bajista', 474)]",0,0,0,0,21,42.34,43.24,42.6,12.21,8.43,3.779342723004678,96,97,2025-09-21 17:59:59.999,42.51,2025-09-22 17:59:59.999,42.93,Bajista,195,Bajista,2,35.294117647058904,56.20915032679755,2.0,Neutro
COMPUSDT,490,51391783.835,36867.099,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",91,2,97.8,"[('Alcista', 4), ('Alcista', 280)]",0,3,0,0,24,41.07,57.02,42.01,242.78,19.45,223.3277791002143,111,112,2025-09-22 17:59:59.999,39.58,2025-09-18 17:59:59.999,46.59,Bajista,6,Bajista,6,28.321678321678323,26.146076146076126,1.0,Neutro
SCUSDT,490,175009008885.0,413586551.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",87,5,94.25,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 233)]",0,2,0,4,10,0.002912,0.003737,0.002728,207.59,38.56,169.024926686217,114,107,2025-09-22 17:59:59.999,0.00269,2025-09-18 17:59:59.999,0.003037,Bajista,241,Bajista,11,14.757709251101275,10.095707005269071,6.0,Sobre-venta
ZENUSDT,490,350743245.94,363411.72,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",101,4,96.04,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 242)]",0,2,0,1,24,6.753,10.29,6.7,590.75,13.73,577.0149253731342,114,110,2025-09-22 17:59:59.999,6.33,2025-09-21 17:59:59.999,7.553,Bajista,206,Bajista,6,21.75191064079953,25.7299627669998,10.0,Neutro
SNXUSDT,490,1660939578.8999999,10783144.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,4,95.88,"[('Alcista', 233), ('Alcista', 234), ('Alcista', 279)]",1,0,0,0,33,0.544,0.802,0.784,370.15,38.78,331.37755102040813,110,101,2025-09-22 17:59:59.999,0.59,2025-09-21 17:59:59.999,0.706,Alcista,1,Alcista,1,88.58447488584474,53.11092473519088,1.0,Sobre-compra-K
VTHOUSDT,490,575775347620.0,246595103.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",95,5,94.74,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 57)]",0,0,0,3,31,0.001763,0.002474,0.00169,610.06,21.07,588.9940828402367,107,99,2025-09-22 17:59:59.999,0.001589,2025-09-18 17:59:59.999,0.001895,Bajista,137,Bajista,6,27.74725274725278,25.45787545787549,1.0,Neutro
DGBUSDT,490,98870486468.69998,36964541.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",89,6,93.26,"[('Alcista', 1), ('Alcista', 131), ('Alcista', 248)]",0,0,0,3,54,0.00777,0.01055,0.00762,189.63,34.38,155.24934383202097,111,107,2025-09-22 17:59:59.999,0.00737,2025-09-19 17:59:59.999,0.00877,Bajista,27,Bajista,11,16.249999999999996,11.496331236897277,6.0,Sobre-venta
SXPUSDT,490,6107678062.700001,3644411.8,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",100,1,99.0,"[('Alcista', 248)]",0,0,0,3,24,0.1645,0.2275,0.1651,192.19,14.23,177.95275590551185,119,111,2025-09-22 17:59:59.999,0.1537,2025-09-21 17:59:59.999,0.1776,Bajista,64,Bajista,6,36.4217252396166,28.96698615548453,10.0,Neutro
DCRUSDT,490,24122423.302,12376.818,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",80,2,97.5,"[('Bajista', 139), ('Alcista', 280)]",0,0,0,0,43,15.08,18.21,16.57,53.35,47.19,6.155703077851548,105,107,2025-09-22 17:59:59.999,15.74,2025-09-20 17:59:59.999,17.37,Alcista,94,Bajista,3,50.92024539877299,44.70783267385435,6.0,Neutro
STORJUSDT,490,4375506763.0,1326137.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",99,1,98.99,"[('Alcista', 248)]",0,0,0,3,24,0.2437,0.3312,0.2368,228.0,11.32,216.6807432432432,111,110,2025-09-22 17:59:59.999,0.21,2025-09-21 17:59:59.999,0.2572,Bajista,64,Bajista,6,40.978593272171295,37.66564729867486,3.0,Neutro
MANAUSDT,490,7300804455.0,5983787.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",100,3,97.0,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,12,0.2624,0.391,0.2955,189.54,35.57,153.97631133671746,117,109,2025-09-22 17:59:59.999,0.2772,2025-09-17 17:59:59.999,0.3545,Alcista,1,Bajista,6,16.080843585237243,13.942589338019914,6.0,Sobre-venta
YFIUSDT,490,250216.55339,167.9289,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",85,2,97.65,"[('Alcista', 234), ('Alcista', 280)]",0,1,0,0,54,4913.0,6340.0,5212.0,183.46,22.06,161.39677666922486,107,99,2025-09-22 17:59:59.999,4904.0,2025-09-21 17:59:59.999,5399.0,Bajista,4,Bajista,6,36.5361803084223,29.30011862396203,3.0,Neutro
USDTDAI,490,3336046400.2,8197747.0,"['Doji', 'Martillo_Inv', 'Martillo_Inv', 'Estrella_Fug', 'Martillo_Inv']",1,0,100.0,[],3,0,0,0,36,0.9653,1.0049,1.0007,49.9,80.01,30.118916758269194,131,115,2025-09-15 17:59:59.999,1.0,2025-09-21 17:59:59.999,1.009,Alcista,15,Alcista,1,11.594202898550671,37.325282465947296,1.0,Sobre-venta-K
JSTUSDT,490,44299670657.2,27564427.3,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",109,0,100.0,[],0,1,0,0,53,0.03192,0.04334,0.03266,156.86,26.67,130.1898346601347,117,119,2025-09-22 17:59:59.999,0.03171,2025-09-23 17:59:59.999,0.03431,Bajista,4,Bajista,4,21.839080459770106,30.191570881226042,3.0,Neutro
CRVUSDT,490,33926196673.0,23994763.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,4,95.7,"[('Bajista', 75), ('Bajista', 76), ('Bajista', 311)]",0,0,0,3,9,0.7147,1.1626,0.7084,88.71,74.58,14.130434782608688,114,110,2025-09-22 17:59:59.999,0.66,2025-09-21 17:59:59.999,0.8121,Alcista,1,Bajista,4,27.941865916549464,16.88446495420526,3.0,Sobre-venta-D
SANDUSDT,490,18394219904.7,7653210.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",110,3,97.27,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,54,0.2526,0.3571,0.2753,287.47,24.37,263.0948056665456,114,103,2025-09-22 17:59:59.999,0.2604,2025-09-19 17:59:59.999,0.3191,Bajista,3,Bajista,4,20.244565217391262,17.11956521739128,4.0,Sobre-venta-D
NMRUSDT,490,118431308.89999998,343487.91,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",96,1,98.96,"[('Bajista', 76)]",0,0,0,0,29,7.71,24.65,16.26,85.55,63.96,21.58671586715866,110,105,2025-09-22 17:59:59.999,14.0,2025-09-23 17:59:59.999,19.2,Alcista,30,Bajista,1,28.25000000000002,23.416666666666675,1.0,Neutro
DOTUSDT,490,3476997865.49,5504317.16,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,2,98.1,"[('Alcista', 2), ('Alcista', 280)]",1,0,0,0,54,3.427,4.673,4.05,187.63,25.75,161.87654320987653,110,101,2025-09-22 17:59:59.999,3.821,2025-09-19 17:59:59.999,4.882,Alcista,1,Bajista,3,21.583411875589047,18.535972353125963,2.0,Sobre-venta-D
LUNAUSDT,490,9927296686.14,15060117.01,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,3,96.94,"[('Alcista', 247), ('Alcista', 248), ('Alcista', 259)]",0,2,0,0,31,0.1378,0.199,0.1417,485.74,11.01,474.7353563867325,109,118,2025-09-22 17:59:59.999,0.135,2025-09-21 17:59:59.999,0.1589,Bajista,250,Bajista,3,20.24169184290026,16.616314199395738,3.0,Sobre-venta-D
RSRUSDT,490,560170253560.8,499879688.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,4,95.7,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,3,24,0.006943,0.010136,0.006059,345.63,49.76,295.8739065852451,110,108,2025-09-17 17:59:59.999,0.007179,2025-09-18 17:59:59.999,0.008002,Bajista,6,Bajista,6,10.234966148944658,8.427858567352438,6.0,Sobre-venta
PAXGUSDT,490,1213884.956423,6387.3457,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,5,94.62,"[('Bajista', 22), ('Bajista', 26), ('Bajista', 28)]",0,0,3,0,9,3283.0,3712.69,3732.53,1.81,38.75,36.94705735787791,107,106,2025-09-21 17:59:59.999,3681.0,2025-09-23 17:59:59.999,3800.0,Alcista,290,Alcista,30,63.70824592544788,81.398340125035,4.0,Sobre-compra-D
TRBUSDT,490,113954127.43,76167.109,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",88,2,97.73,"[('Bajista', 158), ('Alcista', 280)]",0,2,0,0,31,30.91,47.12,32.35,277.13,39.94,237.1870170015456,114,118,2025-09-22 17:59:59.999,30.72,2025-09-21 17:59:59.999,37.2,Bajista,3,Bajista,4,19.614921780986787,16.044925792218258,3.0,Sobre-venta
SUSHIUSDT,490,3764048989.0,3366464.9,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,4,96.12,"[('Alcista', 234), ('Alcista', 248), ('Alcista', 280)]",0,0,0,3,24,0.7065,1.091,0.681,313.8,34.51,279.295154185022,111,100,2025-09-22 17:59:59.999,0.635,2025-09-21 17:59:59.999,0.7929,Bajista,3,Bajista,6,19.49152542372883,18.827683615819215,4.0,Sobre-venta
KSMUSDT,490,75351071.138,52421.457,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,3,97.09,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 247)]",0,0,0,0,54,13.03,18.03,14.37,272.3,21.02,251.28740431454423,110,106,2025-09-22 17:59:59.999,13.63,2025-09-19 17:59:59.999,16.94,Bajista,4,Bajista,4,20.498614958448723,18.374884579870706,4.0,Sobre-venta-D
EGLDUSDT,490,103969391.2108,74697.18,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",104,3,97.12,"[('Alcista', 234), ('Alcista', 247), ('Alcista', 280)]",0,0,0,3,54,13.43,18.48,13.26,339.29,14.03,325.26395173454,109,110,2025-09-20 17:59:59.999,13.89,2025-09-21 17:59:59.999,14.68,Bajista,246,Bajista,3,22.614840989399312,13.107959406941518,3.0,Sobre-venta-D
DIAUSDT,490,2439576510.7000003,1859555.9,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",95,4,95.79,"[('Alcista', 1), ('Alcista', 2), ('Bajista', 66)]",0,0,0,0,65,0.4871,1.228,0.5853,128.55,56.01,72.54399453271822,111,108,2025-09-19 17:59:59.999,0.6912,2025-09-19 17:59:59.999,0.7366,Alcista,68,Bajista,11,0.9656652360515149,2.9259033559672702,4.0,Sobre-venta
RUNEUSDT,490,8842951186.900002,2534767.4,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",111,9,91.89,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 40)]",0,0,0,0,24,1.118,1.755,1.194,534.51,20.02,514.4891122278057,103,109,2025-09-22 17:59:59.999,1.141,2025-09-19 17:59:59.999,1.39,Bajista,42,Bajista,6,21.28514056224898,17.135207496653283,3.0,Sobre-venta-D
FIOUSDT,490,39995115043.0,20041371.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",92,3,96.74,"[('Bajista', 78), ('Alcista', 247), ('Alcista', 259)]",0,0,0,0,47,0.01559,0.02501,0.01706,284.53,37.81,246.71746776084416,111,109,2025-09-22 17:59:59.999,0.01583,2025-09-21 17:59:59.999,0.01861,Alcista,1,Bajista,11,23.745173745173712,19.24066924066921,6.0,Sobre-venta-D
UMAUSDT,490,881153339.5999999,803807.9,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",96,4,95.83,"[('Alcista', 9), ('Bajista', 76), ('Alcista', 234)]",0,1,0,0,54,1.147,2.057,1.244,257.72,28.62,229.09967845659162,110,112,2025-09-22 17:59:59.999,1.136,2025-09-21 17:59:59.999,1.329,Bajista,3,Bajista,11,32.82674772036475,23.505572441742704,1.0,Neutro
BELUSDT,490,2849724651.0,2768274.5,"['N/A', 'Martillo_Inv', 'N/A', 'Doji', 'N/A']",101,7,93.07,"[('Alcista', 1), ('Alcista', 156), ('Alcista', 157)]",0,3,0,0,31,0.2314,0.3253,0.2372,403.46,17.83,385.6239460370995,104,110,2025-09-22 17:59:59.999,0.228,2025-09-21 17:59:59.999,0.2769,Bajista,161,Bajista,3,18.81390593047033,18.813905930470327,2.0,Sobre-venta
UNIUSDT,490,2601731074.2799997,2455665.39,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",109,4,96.33,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,3,42,8.68,12.3,8.074,141.14,43.58,97.56006935843448,114,117,2025-09-22 17:59:59.999,7.5,2025-09-19 17:59:59.999,9.734,Alcista,78,Bajista,11,20.06993006993007,21.70163170163168,1.0,Neutro
OXTUSDT,490,10318885819.0,9618130.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",85,1,98.82,"[('Alcista', 131)]",0,0,0,3,54,0.051,0.0647,0.0492,221.14,2.24,218.90243902439025,109,109,2025-09-23 17:59:59.999,0.0481,2025-09-21 17:59:59.999,0.0542,Bajista,206,Bajista,6,11.82795698924735,12.293906810035873,3.0,Sobre-venta
SUNUSDT,490,147054448630.0,394949376.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",107,4,96.26,"[('Bajista', 5), ('Bajista', 76), ('Bajista', 399)]",2,0,5,0,42,0.01782,0.02553,0.0291,54.09,72.41,18.316151202749147,106,106,2025-09-22 17:59:59.999,0.02535,2025-09-22 17:59:59.999,0.044,Alcista,71,Alcista,7,37.8389653733834,44.8755388680295,17.0,Neutro
AVAXUSDT,490,1309315456.47,3564507.59,"['N/A', 'Doji', 'Martillo', 'N/A', 'N/A']",113,2,98.23,"[('Bajista', 76), ('Alcista', 280)]",0,0,7,0,8,20.57,32.0,34.59,61.29,57.62,3.671581381902257,100,97,2025-09-22 17:59:59.999,29.41,2025-09-23 17:59:59.999,36.16,Alcista,49,Alcista,23,80.22670025188926,79.2858374925572,1.0,Sobre-compra-K
FLMUSDT,490,24613220672.760002,10802507.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",101,6,94.06,"[('Alcista', 1), ('Bajista', 152), ('Bajista', 157)]",0,0,0,0,12,0.0256,0.0409,0.0282,283.69,51.77,231.91489361702128,97,89,2025-09-04 17:59:59.999,0.0266,2025-09-21 17:59:59.999,0.0331,Bajista,3,Bajista,3,4.511278195488721,4.934645641882472,3.0,Sobre-venta
UTKUSDT,490,23006377540.0,14949559.0,"['N/A', 'Doji', 'N/A', 'N/A', 'N/A']",86,2,97.67,"[('Alcista', 219), ('Alcista', 259)]",0,0,0,0,10,0.02491,0.0403,0.02663,570.41,13.33,557.0784829140067,106,112,2025-09-22 17:59:59.999,0.02507,2025-09-23 17:59:59.999,0.02777,Bajista,214,Bajista,27,51.49700598802395,38.522954091816366,8.0,Neutro
XVSUSDT,490,171045002.65,126266.6,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",92,2,97.83,"[('Alcista', 1), ('Alcista', 280)]",0,0,2,0,54,5.6,7.25,6.31,104.12,33.76,70.36450079239305,106,107,2025-09-22 17:59:59.999,6.08,2025-09-21 17:59:59.999,7.44,Alcista,20,Bajista,3,16.911764705882316,16.17647058823528,3.0,Sobre-venta
USDTBRL,490,13600564513.59,22960446.8,"['N/A', 'N/A', 'Martillo_Inv', 'N/A', 'N/A']",85,5,94.12,"[('Alcista', 50), ('Alcista', 112), ('Alcista', 113)]",0,2,0,0,8,5.2861,5.64,5.3333,18.95,3.53,15.42009637560233,106,105,2025-09-23 17:59:59.999,5.2855,2025-09-22 17:59:59.999,5.376,Bajista,161,Bajista,20,35.533333333333545,28.09849643519354,1.0,Neutro
AAVEUSDT,490,109679093.69299999,76134.552,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",96,5,94.79,"[('Alcista', 4), ('Alcista', 29), ('Bajista', 137)]",0,0,0,0,33,245.0,385.99,279.2,43.21,74.55,31.3359598853868,105,115,2025-09-22 17:59:59.999,248.68,2025-09-18 17:59:59.999,313.01,Alcista,94,Bajista,6,41.7224880382775,35.55707450444291,3.0,Neutro
NEARUSDT,490,6108450748.6,14443226.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",114,4,96.49,"[('Bajista', 15), ('Bajista', 16), ('Alcista', 234)]",2,0,5,0,24,2.279,3.101,3.095,170.63,42.07,128.56219709208395,101,107,2025-09-22 17:59:59.999,2.753,2025-09-19 17:59:59.999,3.342,Alcista,17,Alcista,17,67.71241830065361,54.269981854070316,4.0,Neutro
FILUSDT,490,3643951528.38,3566445.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,5,95.24,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,31,2.136,3.025,2.27,271.1,13.48,257.6211453744494,113,104,2025-09-22 17:59:59.999,2.168,2025-09-19 17:59:59.999,2.613,Bajista,236,Bajista,6,20.731707317073145,17.886178861788583,4.0,Sobre-venta-D
INJUSDT,490,619350328.19,876570.52,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",120,6,95.0,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 75)]",0,1,0,0,42,11.91,16.55,12.52,181.63,49.36,132.26837060702877,107,97,2025-09-22 17:59:59.999,12.06,2025-09-19 17:59:59.999,14.87,Alcista,53,Bajista,6,21.333333333333293,11.95744680851063,3.0,Sobre-venta-D
AUDIOUSDT,490,13238683675.0,5153015.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",58,3,94.83,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 280)]",0,0,0,3,54,0.0565,0.0751,0.0568,378.17,13.03,365.14084507042253,109,119,2025-09-22 17:59:59.999,0.0556,2025-09-17 17:59:59.999,0.0643,Bajista,249,Bajista,6,12.711864406779666,8.005404077622211,4.0,Sobre-venta
CTKUSDT,490,2500803076.8,4106819.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",80,6,92.5,"[('Bajista', 76), ('Bajista', 91), ('Bajista', 92)]",0,0,0,0,55,0.295,0.5237,0.3511,392.74,40.19,352.54913130162345,109,120,2025-09-23 17:59:59.999,0.3314,2025-09-21 17:59:59.999,0.3898,Alcista,8,Alcista,8,45.338983050847496,47.69303201506596,3.0,Neutro
AXSUSDT,490,668499180.61,652520.88,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",109,4,96.33,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 212)]",0,1,0,0,54,2.116,2.929,2.237,362.81,14.39,348.4130531962449,107,112,2025-09-22 17:59:59.999,2.113,2025-09-19 17:59:59.999,2.629,Bajista,11,Bajista,6,21.12436115843272,17.43327654741625,4.0,Sobre-venta-D
STRAXUSDT,490,21734890862.0,6020518.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",79,3,96.2,"[('Alcista', 1), ('Alcista', 4), ('Alcista', 36)]",0,0,0,3,21,0.04217,0.07196,0.03991,148.06,16.01,132.04710598847407,115,111,2025-09-22 17:59:59.999,0.03928,2025-09-19 17:59:59.999,0.0446,Bajista,59,Bajista,6,11.12929623567922,10.420436478999783,5.0,Sobre-venta
ROSEUSDT,490,54735514688.4,86279941.6,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",107,5,95.33,"[('Alcista', 1), ('Bajista', 15), ('Bajista', 16)]",0,0,0,0,54,0.02266,0.03442,0.02627,442.82,26.91,415.91168633422154,113,105,2025-09-22 17:59:59.999,0.02573,2025-09-19 17:59:59.999,0.03221,Bajista,3,Bajista,3,8.333333333333364,12.383726593128308,3.0,Sobre-venta
AVAUSDT,490,1709319442.3,3507460.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",113,1,99.12,"[('Alcista', 259)]",0,2,0,0,54,0.5061,0.6883,0.54,551.85,24.61,527.2407407407408,106,112,2025-09-20 17:59:59.999,0.5347,2025-09-21 17:59:59.999,0.634,Bajista,3,Bajista,3,29.850746268656742,16.550149813920275,3.0,Sobre-venta-D
SKLUSDT,490,65993859012.0,33948209.0,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",109,2,98.17,"[('Bajista', 42), ('Alcista', 235)]",0,0,0,0,42,0.01639,0.05408,0.02452,278.79,35.6,243.18923327895595,112,99,2025-09-22 17:59:59.999,0.0235,2025-09-20 17:59:59.999,0.032,Alcista,43,Bajista,4,12.0,10.509803921568631,4.0,Sobre-venta
GRTUSDT,490,25993071782.0,28086890.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",122,4,96.72,"[('Alcista', 4), ('Alcista', 233), ('Alcista', 234)]",0,1,0,2,31,0.0849,0.1206,0.0846,312.65,21.63,291.016548463357,110,97,2025-09-22 17:59:59.999,0.0808,2025-09-19 17:59:59.999,0.0999,Bajista,6,Bajista,6,16.888888888888875,16.296296296296276,3.0,Sobre-venta
JUVUSDT,490,755245635.1499999,759235.44,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",58,2,96.55,"[('Alcista', 2), ('Bajista', 60)]",0,0,0,0,41,0.899,1.888,1.036,272.49,20.66,251.8339768339768,110,116,2025-09-23 17:59:59.999,1.01,2025-09-19 17:59:59.999,1.189,Bajista,3,Bajista,31,10.196078431372563,9.69593634555274,5.0,Sobre-venta
PSGUSDT,490,448229896.34000003,224362.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",74,3,95.95,"[('Alcista', 2), ('Alcista', 30), ('Alcista', 259)]",0,0,0,3,46,1.516,2.205,1.515,202.77,11.22,191.55115511551156,110,119,2025-09-23 17:59:59.999,1.48,2025-09-19 17:59:59.999,1.654,Bajista,118,Bajista,11,15.624999999999966,7.4538824538824615,5.0,Sobre-venta
