Simbolo,N,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
TOWNSUSDT,262,"['N/A', 'N/A', 'N/A']",52,2,96.15,"[('Alcista', 15), ('Bajista', 69)]",0,0,0,0,19,0.02443,0.03666,0.0275,172.73,21.78,150.94545454545454,55,58,2025-09-17 13:59:59.999,0.0261,2025-09-17 17:59:59.999,0.0276,Alcista,26,Alcista,1,50.72463768115939,41.875198502248274,2.0,Neutro
PROVEUSDT,261,"['N/A', 'N/A', 'N/A']",62,4,93.55,"[('Bajista', 1), ('Alcista', 119), ('Alcista', 209)]",0,0,0,0,46,0.8526,1.0335,0.9018,113.46,66.73,46.72876469283656,60,62,2025-09-17 13:59:59.999,0.8677,2025-09-17 17:59:59.999,0.9177,Bajista,61,Bajista,1,62.45421245421251,73.83921885432463,1.0,Neutro
BFUSDUSDT,214,"['Doji', 'N/A', 'N/A']",4,0,100.0,[],0,0,0,0,31,0.9989,1.0002,0.9996,8.04,0.46,7.5830332132853115,27,23,2025-09-17 17:59:59.999,0.9994,2025-09-12 21:59:59.999,1.0002,Alcista,9,Bajista,1,50.00000000000694,58.33333333333911,10.0,Neutro
PLUMEUSDT,184,"['N/A', 'N/A', 'N/A']",23,5,78.26,"[('Bajista', 56), ('Bajista', 59), ('Bajista', 64)]",0,0,0,0,19,0.08225,0.14126,0.12264,15.18,41.29,26.108936725375088,41,45,2025-09-17 13:59:59.999,0.11664,2025-09-17 17:59:59.999,0.12374,Neutro,0,Bajista,6,44.0852314474651,38.0120193157752,2.0,Neutro
DOLOUSDT,129,"['N/A', 'N/A', 'N/A']",27,5,81.48,"[('Alcista', 5), ('Alcista', 97), ('Alcista', 98)]",0,1,0,3,15,0.1615,0.2187,0.1627,128.58,5.04,123.54025814382298,30,27,2025-09-17 09:59:59.999,0.1545,2025-09-17 17:59:59.999,0.1666,Neutro,0,Bajista,18,36.60714285714291,42.00036075036073,2.0,Neutro
MITOUSDT,118,"['N/A', 'N/A', 'N/A']",15,0,100.0,[],0,0,0,0,21,0.1973,0.4462,0.2749,62.31,38.89,23.426700618406713,25,25,2025-09-17 05:59:59.999,0.2513,2025-09-16 21:59:59.999,0.2868,Neutro,0,Alcista,3,58.12499999999997,48.392264276228424,4.0,Neutro
WLFIUSDT,100,"['N/A', 'N/A', 'N/A']",15,1,93.33,"[('Bajista', 70)]",0,0,0,0,39,0.1858,0.2449,0.2207,116.58,27.0,89.57861350249206,26,25,2025-09-17 13:59:59.999,0.2072,2025-09-17 17:59:59.999,0.2238,Neutro,0,Alcista,3,72.19251336898405,67.73618538324429,7.0,Neutro
SOMIUSDT,94,"['N/A', 'N/A', 'N/A']",20,3,85.0,"[('Bajista', 69), ('Bajista', 71), ('Bajista', 79)]",0,0,0,0,40,0.8854,1.9061,1.2716,49.9,76.41,26.50990877634478,22,21,2025-09-17 17:59:59.999,1.2208,2025-09-17 17:59:59.999,1.298,Neutro,0,Alcista,2,33.11482820976494,30.620855937311642,11.0,Neutro
OPENUSDT,58,"['N/A', 'N/A', 'N/A']",11,2,81.82,"[('Alcista', 16), ('Alcista', 45)]",0,0,0,0,56,0.2,3.65,0.8655,321.72,76.89,244.82957827845175,10,12,2025-09-17 09:59:59.999,0.8221,2025-09-17 17:59:59.999,0.868,Neutro,0,Bajista,18,65.22366522366532,50.22752123633618,2.0,Neutro
USDEUSDT,52,"['N/A', 'N/A', 'Cuerpo_Lleno']",0,0,0.0,[],0,0,0,0,50,1.0,1.01,1.0009,0.91,0.09,0.8192626636027782,3,4,2025-09-13 21:59:59.999,1.0005,2025-09-15 21:59:59.999,1.0008,Neutro,0,Alcista,1,100.0,55.55555555555555,1.0,Sobre-compra-K
LINEAUSDT,45,"['N/A', 'N/A', 'N/A']",11,4,63.64,"[('Bajista', 1), ('Alcista', 9), ('Alcista', 15)]",0,0,0,0,43,0.005,0.04353,0.02599,67.49,80.76,13.274336283185846,10,8,2025-09-17 13:59:59.999,0.02432,2025-09-16 17:59:59.999,0.02605,Neutro,0,Bajista,11,36.24999999999998,32.95833333333332,2.0,Neutro
HOLOUSDT,40,"['N/A', 'N/A', 'N/A']",5,0,100.0,[],0,0,0,0,38,0.088,0.87,0.3927,121.54,77.59,43.95212630506748,9,11,2025-09-17 13:59:59.999,0.378,2025-09-17 17:59:59.999,0.3983,Neutro,0,Bajista,20,37.73584905660379,38.78440413355175,12.0,Neutro
PUMPUSDT,40,"['N/A', 'N/A', 'N/A']",5,3,40.0,"[('Bajista', 0), ('Bajista', 24), ('Bajista', 25)]",0,0,0,0,21,0.004502,0.00898,0.00857,4.78,47.47,42.68378063010501,9,8,2025-09-17 13:59:59.999,0.007486,2025-09-17 05:59:59.999,0.008199,Neutro,0,Alcista,3,85.0863422291993,59.05285190999475,1.0,Sobre-compra-K
AVNTUSDT,18,"['Doji', 'N/A', 'N/A']",3,1,66.67,"[('Bajista', 2)]",0,0,0,0,16,0.81,2.1,1.1725,79.1,30.92,48.18763326226012,3,4,2025-09-17 05:59:59.999,0.9022,2025-09-17 13:59:59.999,1.0829,Neutro,0,Alcista,1,66.60916707737803,44.693609331361905,4.0,Neutro
ZKCUSDT,16,"['N/A', 'N/A', 'N/A']",4,0,100.0,[],0,0,0,0,14,0.29,1.884,0.7851,139.97,63.06,76.90740033116799,3,2,2025-09-17 13:59:59.999,0.7213,2025-09-16 21:59:59.999,0.8265,Neutro,0,Bajista,15,25.53495007132668,24.250251254368482,1.0,Neutro
