Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
SAHARAUSDT,481,135839328.0,1012.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",109,6,94.5,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 409)]",0,0,0,0,29,0.08465,0.08652,0.08566,8.23,1.68,6.549147793602619,106,103,2025-09-19 15:14:59.999,0.08512,2025-09-19 13:29:59.999,0.08545,Bajista,68,Alcista,4,100.0,95.65217391304378,4.0,Sobre-compra
LAUSDT,481,177674411.0,828.5,"['N/A', 'N/A', 'Doji']",105,7,93.33,"[('Alcista', 16), ('Alcista', 17), ('Alcista', 131)]",0,0,0,6,29,0.3708,0.3896,0.3695,88.9,8.36,80.54127198917455,104,92,2025-09-19 15:59:59.999,0.3688,2025-09-19 15:29:59.999,0.3721,Bajista,85,Bajista,18,24.75247524752478,24.300207798557697,4.0,Neutro
ERAUSDT,481,9936154.5,20.1,"['N/A', 'Cuerpo_Lleno', 'Plana']",108,3,97.22,"[('Bajista', 2), ('Alcista', 74), ('Alcista', 446)]",0,0,0,0,29,0.7083,0.7346,0.7194,7.77,2.6,5.170975813177634,100,93,2025-09-19 15:14:59.999,0.7153,2025-09-19 15:44:59.999,0.7199,Bajista,55,Alcista,4,61.76470588235404,64.18918918919002,9.0,Neutro
CUSDT,481,289088727.4,20696.8,"['Martillo_Inv', 'N/A', 'N/A']",89,3,96.63,"[('Bajista', 3), ('Bajista', 4), ('Alcista', 66)]",0,0,0,0,29,0.247,0.2652,0.2593,14.46,7.75,6.710374084072525,103,101,2025-09-19 15:59:59.999,0.2573,2025-09-19 15:44:59.999,0.2597,Bajista,48,Alcista,9,95.83333333333321,91.10006545573556,7.0,Sobre-compra
TREEUSDT,481,162933235.8,32.3,"['N/A', 'N/A', 'Plana']",72,6,91.67,"[('Bajista', 3), ('Alcista', 17), ('Alcista', 18)]",0,0,0,0,21,0.3123,0.3212,0.3168,21.15,3.85,17.297979797979767,107,98,2025-09-19 15:59:59.999,0.3157,2025-09-19 15:44:59.999,0.317,Bajista,20,Alcista,4,94.87179487179546,88.24786324786366,2.0,Sobre-compra
A2ZUSDT,481,930303395.0,26920.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",110,4,96.36,"[('Alcista', 49), ('Alcista', 73), ('Alcista', 74)]",0,0,0,0,40,0.005853,0.00612,0.005964,7.95,1.86,6.086519114688136,106,104,2025-09-19 14:14:59.999,0.00593,2025-09-19 15:59:59.999,0.005993,Bajista,75,Alcista,5,53.96825396825313,72.6310726310722,1.0,Neutro
TOWNSUSDT,481,2343473756.0,7440.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",96,6,93.75,"[('Bajista', 2), ('Alcista', 17), ('Alcista', 18)]",0,0,0,0,29,0.02563,0.02719,0.02604,40.78,1.57,39.208909370199684,107,107,2025-09-19 15:14:59.999,0.02578,2025-09-19 15:44:59.999,0.02606,Bajista,59,Alcista,1,72.22222222222233,64.81481481481487,5.0,Neutro
PROVEUSDT,481,30693717.500000004,2560.4,"['N/A', 'N/A', 'Cuerpo_Lleno']",107,4,96.26,"[('Alcista', 8), ('Alcista', 66), ('Alcista', 73)]",0,0,0,0,29,0.8781,0.9101,0.8868,8.18,3.46,4.713576905728456,106,106,2025-09-19 15:14:59.999,0.8822,2025-09-19 15:44:59.999,0.8865,Bajista,67,Bajista,10,36.50793650793673,29.62962962962945,3.0,Neutro
BFUSDUSDT,481,42031129.0,391.0,"['Plana', 'Cuerpo_Lleno', 'Plana']",7,1,85.71,"[('Dentro', 0)]",0,0,0,0,20,0.9991,1.0001,0.9994,0.07,0.03,0.04002401440865189,13,12,2025-09-19 12:44:59.999,0.9991,2025-09-19 13:14:59.999,0.9994,Bajista,23,Alcista,1,100.0,77.77777777777777,1.0,Sobre-compra-K
PLUMEUSDT,481,721282656.0,43419.0,"['Martillo_Inv', 'N/A', 'N/A']",103,7,93.2,"[('Alcista', 0), ('Alcista', 52), ('Alcista', 53)]",0,0,0,0,29,0.11005,0.11565,0.11234,25.74,2.04,23.70482463948727,115,113,2025-09-19 15:59:59.999,0.11213,2025-09-19 15:44:59.999,0.11271,Bajista,163,Bajista,2,41.84397163120536,48.13403705536316,7.0,Neutro
DOLOUSDT,481,385835653.6,37718.7,"['Martillo_Inv', 'N/A', 'N/A']",107,7,93.46,"[('Alcista', 17), ('Alcista', 30), ('Alcista', 31)]",0,0,0,0,35,0.1489,0.1587,0.1504,29.12,1.4,27.726063829787222,87,101,2025-09-19 15:59:59.999,0.1496,2025-09-19 15:44:59.999,0.1504,Bajista,281,Bajista,21,65.21739130434798,46.977225672877914,3.0,Neutro
MITOUSDT,481,1424491038.4,10879.5,"['Martillo', 'N/A', 'N/A']",84,2,97.62,"[('Alcista', 18), ('Alcista', 275)]",0,0,0,0,29,0.2448,0.2575,0.2485,38.43,1.49,36.94164989939637,101,107,2025-09-19 15:44:59.999,0.2475,2025-09-19 15:59:59.999,0.2495,Bajista,89,Bajista,11,30.158730158729917,30.687830687830395,5.0,Neutro
WLFIUSDT,481,3294060047.3999996,79710.3,"['N/A', 'N/A', 'N/A']",80,5,93.75,"[('Bajista', 1), ('Alcista', 12), ('Alcista', 15)]",0,1,0,0,9,0.2172,0.2378,0.2219,7.17,8.16,0.9914375844975005,105,93,2025-09-19 15:29:59.999,0.2171,2025-09-19 15:59:59.999,0.2224,Bajista,13,Bajista,18,57.83132530120479,53.15612851965159,3.0,Neutro
SOMIUSDT,481,1337388419.7000003,16789.1,"['N/A', 'N/A', 'N/A']",81,5,93.83,"[('Alcista', 74), ('Alcista', 285), ('Alcista', 286)]",0,0,0,0,29,1.2026,1.2723,1.243,26.11,9.49,16.62107803700721,121,103,2025-09-19 15:44:59.999,1.2369,2025-09-19 15:29:59.999,1.2519,Bajista,35,Bajista,1,42.08333333333368,45.03510378510384,7.0,Neutro
OPENUSDT,481,763704301.3,281945.5,"['N/A', 'N/A', 'N/A']",86,5,94.19,"[('Bajista', 0), ('Alcista', 446), ('Alcista', 448)]",0,0,0,0,42,0.867,0.9476,0.9124,11.51,10.09,1.4138535729943165,117,109,2025-09-19 15:44:59.999,0.9025,2025-09-19 14:14:59.999,0.915,Alcista,100,Alcista,2,69.50819672131153,63.26832260123732,4.0,Neutro
USDEUSDT,481,7942318.0,689.0,"['Plana', 'Cuerpo_Lleno', 'Plana']",13,1,92.31,"[('Dentro', 0)]",0,0,0,0,8,1.0006,1.0009,1.0006,0.03,0.0,0.029982010793520586,4,15,2025-09-18 00:29:59.999,1.0006,2025-09-19 14:59:59.999,1.0008,Bajista,14,Bajista,14,0.0,16.666666666666668,2.0,Sobre-venta
LINEAUSDT,481,17787165777.0,1965728.0,"['N/A', 'N/A', 'N/A']",87,5,94.25,"[('Alcista', 19), ('Bajista', 55), ('Bajista', 61)]",0,0,0,0,24,0.02733,0.03275,0.03016,10.34,19.6,9.250663129973479,104,100,2025-09-19 15:44:59.999,0.02974,2025-09-19 15:59:59.999,0.03047,Alcista,177,Alcista,1,68.31683168316825,69.30693069306918,7.0,Neutro
HOLOUSDT,481,276449221.8,28140.4,"['N/A', 'N/A', 'N/A']",91,9,90.11,"[('Bajista', 0), ('Alcista', 29), ('Alcista', 30)]",0,0,0,0,29,0.3442,0.3712,0.3525,24.99,2.35,22.63829787234044,111,97,2025-09-19 14:14:59.999,0.3521,2025-09-19 15:29:59.999,0.3522,Bajista,134,Bajista,32,38.46153846153847,29.230769230769386,1.0,Neutro
PUMPUSDT,481,88171086649.0,5493325.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",106,9,91.51,"[('Bajista', 0), ('Bajista', 2), ('Alcista', 72)]",0,0,0,0,29,0.006932,0.007503,0.007261,20.64,4.53,16.113482991323508,99,104,2025-09-19 15:14:59.999,0.007112,2025-09-19 14:44:59.999,0.007242,Bajista,145,Alcista,4,73.39901477832503,65.02390074803856,9.0,Neutro
AVNTUSDT,453,590458214.5,4312.3,"['N/A', 'N/A', 'N/A']",80,3,96.25,"[('Bajista', 224), ('Alcista', 374), ('Alcista', 435)]",0,0,0,0,15,0.999,1.1375,1.1197,87.55,27.66,59.8910422434581,108,101,2025-09-19 15:59:59.999,1.114,2025-09-19 15:29:59.999,1.1246,Alcista,26,Alcista,4,62.561576354679524,61.748920513288276,12.0,Neutro
ZKCUSDT,417,472104121.20000005,7735.8,"['N/A', 'N/A', 'N/A']",70,5,92.86,"[('Alcista', 74), ('Alcista', 79), ('Alcista', 339)]",0,0,0,0,29,0.7119,0.7433,0.7384,155.15,60.73,94.42036836403031,101,90,2025-09-19 15:14:59.999,0.7344,2025-09-19 15:44:59.999,0.7395,Bajista,80,Alcista,3,54.63917525773143,55.47724244336922,11.0,Neutro
SKYUSDT,249,779138468.0,53087.0,"['N/A', 'N/A', 'N/A']",51,7,86.27,"[('Alcista', 1), ('Alcista', 15), ('Alcista', 19)]",0,1,0,3,10,0.07227,0.07593,0.07199,31.96,0.36,31.601611334907634,52,50,2025-09-19 15:59:59.999,0.07173,2025-09-19 15:44:59.999,0.07245,Bajista,49,Bajista,30,19.11764705882326,16.276115772489543,3.0,Sobre-venta
BARDUSDT,141,204370454.10000002,6089.5,"['N/A', 'N/A', 'N/A']",20,2,90.0,"[('Alcista', 87), ('Alcista', 129)]",0,0,0,0,29,0.889,0.988,0.9336,46.52,57.16,10.636246786632405,36,34,2025-09-19 14:59:59.999,0.9259,2025-09-19 15:59:59.999,0.9359,Neutro,0,Bajista,17,60.81871345029217,45.58936017963318,11.0,Neutro
